product_id,customer_id,customer_name,rating,title,content,thank_count,created_at
71090274,21715266,Ngoc Phu,5,Cực kì hài lòng,,0,1654925386
71090274,18391502,Nguyễn Giang,3,Bình thường,"Cũng bình thường, chủ yếu mấy công thức nấu ăn chay nhưng không đa dạng và có gì mới mẻ!",0,1616553889
71090274,10071015,Đông Hạnh,5,Cực kì hài lòng,,0,1641874688
71090274,809004,Hoa Dzuong,5,Cực kì hài lòng,bản in rất đẹp. nội dung hay. rất đang mua,0,1615941322
71090274,14004230,Liên Gym,5,Cực kì hài lòng,,0,1628397873
71090274,1760189,Nguyễn Duy Phú,4,Hài lòng,,0,1621240613
71090274,17195609,Huyen Nguyen,4,Hài lòng,,0,1617510286
71090274,1549204,Lương Hiền,5,Cực kì hài lòng,,0,1616945714
71090274,1976095,Lê Quang Vinh,5,Cực kì hài lòng,,0,1610462297
71090274,18158173,Chau Nguyen,5,Cực kì hài lòng,,0,1610431285
71090274,5533368,tuan hung,3,Bình thường,,0,1609329652
71090274,425117,chau kieu,5,Cực kì hài lòng,,0,1608655284
71090274,12748880,Đỗ Thị Phương Anh,5,Cực kì hài lòng,,0,1607159305
71090274,419159,Giang Xuan,5,Cực kì hài lòng,,0,1607133142
161002084,28228268,Nguyễn Hưng,3,Bình thường,"Giao hàng ok, hàng VN nhập từ TQ, chức năng làm nóng hơi chậm chút mất 1h hơn từ nhiệt độ bình thường lên 40 độ. Các viên massage quá lớn và có kẽ hở và viên bi lớn nên khi massage bị trượt và cảm giác da chân bị cuốn vào đấy tuy nhiên ko ảnh hưởng gì sk chỉ là luôn phải điều chính vị trí bàn chân để massage ổn hơn. Mới xài 3 lần, nói chung làm xong da sạch, cho tinh dầu và hoa vào nữa tốt nhưng 3 điểm thôi để nsx khắc phục lỗi viên bi massage",0,1703568853
161002084,828935,Nguyet Le,4,Hài lòng,"Máy hoạt động êm. Massage chân thư giãn dễ chịu, Máy khá gọn.  Về máy và thời gian giao hàng thì mình đánh giá 5 sao.

Nhưng khâu đóng gói không tốt. Đổ gói muối tặng kèm tùm lum thành ra máy mới mà mở ra nhìn dơ, đỏ lét, cũng may mà lau qua thì hết. Nên giảm còn 4 sao.",0,1673072710
